STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1936-12-01,,,5.94,",,,6",37.9,",6",46.3,",,,6",29.6,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1937-01-01,,,6.43,",,,6",40.0,",6",47.4,",,,6",32.5,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1937-02-01,,,2.85,",,,6",34.3,",6",43.2,",,,6",25.5,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1937-03-01,,,2.36,",,,6",36.9,",6",45.6,",,,6",28.3,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1937-04-01,,,5.43,",,,6",50.1,",6",60.3,",,,6",40.0,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1937-05-01,,,2.97,",,,6",62.7,",6",75.4,",,,6",50.1,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1937-06-01,,,4.11,",,,6",71.4,"1,6",81.9,",,,6",60.9,"1,,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1937-07-01,,,3.73,",,,6",75.7,",6",86.4,",,,6",65.0,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1937-08-01,,,7.25,",,,6",75.4,",6",85.2,",,,6",65.7,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1937-09-01,,,1.29,",,,6",64.0,",6",75.7,",,,6",52.2,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1937-10-01,,,5.79,",,,6",53.7,",6",64.1,",,,6",43.2,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1937-11-01,,,3.98,",,,6",43.9,",6",53.7,",,,6",34.1,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1937-12-01,,,1.52,",,,6",33.7,",6",41.7,",,,6",25.7,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1938-01-01,,,3.05,",,,6",32.1,",6",39.8,",,,6",24.5,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1938-02-01,,,2.58,",,,6",36.0,",6",44.3,",,,6",27.7,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1938-03-01,,,2.51,",,,6",44.4,",6",55.2,",,,6",33.5,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1938-04-01,,,2.14,",,,6",54.5,"2,6",66.2,"2,,,6",42.7,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1938-05-01,,,2.84,",,,6",60.2,"2,6",69.8,"2,,,6",50.6,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1938-06-01,,,9.33,",,,6",70.1,",6",80.8,",,,6",59.5,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1938-07-01,,,9.48,",,,6",76.0,",6",86.1,",,,6",65.8,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1938-08-01,,,3.29,",,,6",76.1,",6",87.1,",,,6",65.1,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1938-09-01,,,6.65,",,,6",64.8,"2,6",74.7,"2,,,6",54.8,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1938-10-01,,,2.59,",,,6",56.4,",6",67.5,",,,6",45.4,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1938-11-01,,,2.85,",,,6",45.8,"2,6",56.3,"1,,,6",35.3,"1,,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1938-12-01,,,2.94,",,,6",34.7,",6",41.8,",,,6",27.6,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1939-01-01,,,4.14,"1,,,6",,",6",39.9,",,,6",24.5,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1939-02-01,,,6.81,",,,6",36.9,",6",46.1,",,,6",27.7,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1939-03-01,,,3.69,",,,6",41.1,",6",51.1,",,,6",31.2,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1939-04-01,,,5.43,",,,6",49.0,",6",59.1,",,,6",38.9,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1939-05-01,,,1.39,",,,6",64.7,",6",76.7,",,,6",52.6,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1939-06-01,,,3.88,",,,6",72.4,",6",83.6,",,,6",61.2,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1939-07-01,,,2.06,",,,6",74.2,",6",85.6,",,,6",62.9,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1939-08-01,,,7.16,",,,6",76.4,",6",86.7,",,,6",66.1,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1939-09-01,,,1.67,",,,6",67.4,",6",78.5,",,,6",56.2,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1939-10-01,,,4.26,",,,6",55.7,"2,6",66.1,",,,6",45.3,"2,,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1939-11-01,,,0.8,",,,6",42.6,",6",52.0,",,,6",33.2,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1939-12-01,,,2.09,",,,6",35.6,",6",43.1,",,,6",28.2,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1940-01-01,,,1.83,",,,6",22.5,"2,6",30.8,"1,,,6",14.3,"1,,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1940-02-01,,,3.67,",,,6",32.4,",6",40.3,",,,6",24.5,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1940-03-01,,,6.17,",,,6",35.9,",6",44.1,",,,6",27.7,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1940-04-01,,,6.13,",,,6",46.7,",6",56.7,",,,6",36.6,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1940-05-01,,,5.24,",,,6",61.1,",6",71.9,",,,6",50.2,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1940-06-01,,,2.57,",,,6",69.5,",6",80.7,",,,6",58.4,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1940-07-01,,,2.61,",,,6",75.3,",6",87.3,",,,6",63.2,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1940-08-01,,,5.17,",,,6",70.2,"1,6",79.4,"1,,,6",60.9,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1940-09-01,,,3.68,",,,6",63.9,",6",75.2,",,,6",52.6,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1940-10-01,,,2.59,",,,6",50.9,"4,6",61.6,"2,,,6",40.3,"2,,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1940-11-01,,,5.11,",,,6",44.1,"1,6",51.7,"1,,,6",36.4,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1940-12-01,,,3.77,",,,6",38.2,"2,6",45.8,"2,,,6",30.7,"1,,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1941-01-01,,,3.07,",,,6",29.7,",6",36.0,",,,6",23.4,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1941-02-01,,,2.25,",,,6",29.4,"1,6",37.5,",,,6",21.3,"1,,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1941-03-01,,,2.24,",,,6",35.1,",6",44.4,",,,6",25.9,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1941-04-01,,,2.36,",,,6",56.8,"1,6",69.2,"1,,,6",44.4,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1941-05-01,,,1.6,",,,6",64.3,",6",77.5,",,,6",51.1,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1941-06-01,,,3.71,",,,6",70.5,"1,6",81.2,"1,,,6",59.9,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1941-07-01,,,3.88,",,,6",74.6,"2,6",86.0,"2,,,6",63.1,"2,,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1941-08-01,,,2.83,",,,6",71.8,"2,6",84.4,"1,,,6",59.3,"1,,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1941-09-01,,,0.78,",,,6",68.8,"1,6",82.1,"1,,,6",55.4,"1,,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1941-10-01,,,1.58,",,,6",60.3,",6",71.4,",,,6",49.3,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1941-11-01,,,2.79,",,,6",47.1,",6",57.9,",,,6",36.2,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1941-12-01,,,3.78,",,,6",37.8,",6",45.1,",,,6",30.5,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1942-01-01,,,2.74,",,,6",29.7,",6",37.6,",,,6",21.7,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1942-02-01,,,2.26,",,,6",29.8,",6",37.7,",,,6",21.9,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1942-03-01,,,5.33,",,,6",43.5,"2,6",53.1,"1,,,6",34.0,"1,,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1942-04-01,,,1.3,",,,6",54.9,",6",67.5,",,,6",42.3,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1942-05-01,,,1.8,",,,6",65.4,",6",77.6,",,,6",53.3,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1942-06-01,,,4.34,",,,6",70.5,",6",81.1,",,,6",59.8,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1942-07-01,,,6.18,",,,6",74.1,"5,6",85.3,"2,,,6",62.9,"4,,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1942-08-01,,,9.59,",,,6",71.9,",6",81.4,",,,6",62.3,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1942-09-01,,,4.14,",,,6",67.2,"3,6",193.3,"2,,,6",56.1,"1,,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1942-10-01,,,3.63,",,,6",56.3,",6",65.8,",,,6",46.7,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1942-11-01,,,3.77,",,,6",45.5,",6",55.2,",,,6",35.9,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1942-12-01,,,4.88,",,,6",30.3,"1,6",37.1,"1,,,6",23.6,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1943-01-01,,,2.63,",,,6",30.9,"1,6",37.6,"1,,,6",24.3,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1943-02-01,,,1.92,",,,6",34.2,",6",43.2,",,,6",25.1,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1943-03-01,,,2.83,",,,6",41.5,",6",52.4,",,,6",30.6,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1943-04-01,,,3.5,",,,6",47.2,",6",58.5,",,,6",35.8,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1943-05-01,,,7.67,",,,6",63.3,",6",74.4,",,,6",52.2,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1943-06-01,,,2.68,",,,6",74.6,",6",85.3,",,,6",63.8,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1943-07-01,,,2.98,",,,6",75.3,",6",85.7,",,,6",65.0,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1943-08-01,,,0.91,",,,6",74.8,",6",86.7,",,,6",63.0,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1943-09-01,,,0.53,",,,6",65.9,",6",78.4,",,,6",53.5,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1943-10-01,,,7.1,",,,6",53.1,"1,6",63.2,",,,6",43.0,"1,,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1943-11-01,,,3.14,",,,6",43.4,",6",53.1,",,,6",33.7,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1943-12-01,,,1.38,",,,6",32.6,",6",41.8,",,,6",23.4,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1944-01-01,,,3.67,",,,6",33.8,",6",41.3,",,,6",26.3,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1944-02-01,,,1.92,",,,6",33.4,",6",40.6,",,,6",26.1,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1944-03-01,,,5.77,",,,6",38.8,",6",48.0,",,,6",29.6,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1944-04-01,,,4.67,",,,6",49.2,",6",60.2,",,,6",38.1,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1944-05-01,,,3.73,",,,6",67.2,"1,6",79.3,"1,,,6",55.1,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1944-06-01,,,3.51,",,,6",71.1,",6",82.0,",,,6",60.3,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1944-07-01,,,0.69,",,,6",76.1,",6",88.4,",,,6",63.8,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1944-08-01,,,3.08,",,,6",74.2,",6",86.0,",,,6",62.5,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1944-09-01,,,6.3,",,,6",67.9,",6",77.3,",,,6",58.4,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1944-10-01,,,2.12,",,,6",54.2,",6",64.9,",,,6",43.6,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1944-11-01,,,4.2,",,,6",44.5,",6",52.6,",,,6",127.5,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1944-12-01,,,3.7,",,,6",30.8,",6",37.8,",,,6",23.9,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1945-01-01,,,3.63,",,,6",25.4,",6",32.9,",,,6",17.8,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1945-02-01,,,3.13,",,,6",-84.9,",6",40.8,",,,6",25.4,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1945-03-01,,,2.21,",,,6",51.9,",6",63.9,",,,6",40.0,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1945-04-01,,,3.75,",,,6",55.2,",6",66.7,",,,6",43.8,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1945-05-01,,,5.0,",,,6",59.3,",6",70.1,",,,6",48.4,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1945-06-01,,,5.67,",,,6",70.1,",6",81.1,",,,6",59.1,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1945-07-01,,,10.23,",,,6",73.8,",6",82.0,",,,6",65.5,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1945-08-01,,,3.86,",,,6",71.7,",6",82.0,",,,6",61.4,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1945-09-01,,,4.98,",,,6",69.3,",6",78.8,",,,6",59.8,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1945-10-01,,,1.98,",,,6",54.9,",6",65.9,",,,6",43.9,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1945-11-01,,,5.4,",,,6",46.1,",6",54.5,",,,6",37.6,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1945-12-01,,,4.5,",,,6",29.6,",6",36.0,",,,6",23.2,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1946-01-01,,,1.43,",,,6",33.3,",6",40.9,",,,6",25.8,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1946-02-01,,,2.46,",,,6",33.1,",6",41.2,",,,6",24.9,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1946-03-01,,,3.6,",,,6",49.6,",6",60.7,",,,6",38.6,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1946-04-01,,,1.37,",,,6",51.2,",6",62.4,",,,6",40.0,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1946-05-01,,,5.31,",,,6",62.3,",6",73.2,",,,6",51.4,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1946-06-01,,,7.86,",,,6",68.3,",6",79.0,",,,6",57.6,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1946-07-01,,,4.72,",,,6",74.0,",6",84.6,",,,6",63.5,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1946-08-01,,,5.83,",,,6",69.4,",6",79.0,",,,6",59.7,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1946-09-01,,,3.3,",,,6",68.4,",6",79.3,",,,6",57.5,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1946-10-01,,,2.12,",,,6",59.7,",6",70.7,",,,6",48.7,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1946-11-01,,,0.94,",,,6",48.8,",6",58.1,",,,6",39.4,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1946-12-01,,,2.43,",,,6",37.4,",6",46.2,",,,6",28.5,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1947-01-01,,,3.63,",,,6",37.4,",6",45.2,",,,6",29.6,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1947-02-01,,,1.68,",,,6",28.5,",6",37.3,",,,6",19.6,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1947-03-01,,,2.73,",,,6",,",6",45.5,",,,6",28.4,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1947-04-01,,,2.7,",,,6",52.4,",6",63.7,",,,6",41.0,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1947-05-01,,,6.94,",,,6",61.7,",6",73.9,",,,6",49.5,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1947-06-01,,,3.05,",,,6",68.3,",6",80.1,",,,6",56.5,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1947-07-01,,,5.04,",,,6",73.7,",6",84.3,",,,6",63.2,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1947-08-01,,,3.46,",,,6",75.7,",6",86.3,",,,6",65.1,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1947-09-01,,,3.44,",,,6",67.8,",6",77.7,",,,6",57.8,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1947-10-01,,,1.08,",,,6",62.1,",6",-44.7,",,,6",50.0,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1947-11-01,,,9.02,",,,6",42.1,",6",49.8,",,,6",34.4,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1947-12-01,,,1.91,",,,6",33.1,",6",40.5,",,,6",25.6,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1948-01-01,,,4.09,",,,6",25.2,",6",32.1,",,,6",18.3,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1948-02-01,,,2.41,",,,6",31.3,"1,6",40.0,",,,6",22.6,"1,,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1948-03-01,,,3.44,",,,6",43.9,",6",54.4,",,,6",33.5,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1948-04-01,,,2.99,",,,6",51.4,",6",61.4,",,,6",41.3,",,,6"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1948-05-01,,,8.91,",,,0",61.1,",0",71.7,",,,0",50.5,",,,0"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1948-06-01,,,7.19,",,,0",69.7,",0",81.2,",,,0",58.3,",,,0"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1948-07-01,,,3.46,",,,0",74.7,",0",85.6,",,,0",63.8,",,,0"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1948-08-01,,,4.11,",,,0",-27.299999999999997,",0",84.0,",,,0",63.4,",,,0"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1948-09-01,,,4.96,",,,0",66.5,",0",78.5,",,,0",54.5,",,,0"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1948-10-01,,,1.31,",,,0",53.6,",0",63.7,",,,0",43.5,",,,0"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1948-11-01,,,4.58,",,,0",49.6,",0",58.4,",,,0",40.9,",,,0"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1948-12-01,,,5.52,",,,0",36.0,",0",43.8,",,,0",,",,,0"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1949-01-01,,,6.51,",,,0",38.1,",0",45.2,",,,0",31.0,",,,0"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1949-02-01,,,3.28,",,,0",38.4,",0",47.2,",,,0",29.5,",,,0"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1949-03-01,,,2.43,",,,0",43.3,",0",53.2,",,,0",33.3,",,,0"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1949-04-01,,,2.98,",a,,0",52.1,",0",63.1,",,,0",41.1,",,,0"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1949-05-01,,,4.98,",,,0",63.0,",0",74.8,",,,0",51.1,",,,0"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1949-06-01,,,0.83,",,,0",73.0,",0",84.6,",,,0",61.3,",,,0"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1949-07-01,,,5.71,"1,,,0",78.0,"1,0",88.1,",,,0",67.8,"1,,,0"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1949-08-01,,,4.85,",,,0",73.9,",0",86.3,",,,0",61.6,",,,0"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1949-09-01,,,2.47,",,,0",65.6,",0",,",,,0",55.5,",,,0"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1949-10-01,,,3.13,",,,0",60.8,",0",69.8,",,,0",51.7,",,,0"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1949-11-01,,,0.59,",,,0",44.5,"1,0",54.2,"1,,,0",34.8,",,,0"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1949-12-01,,,3.04,",,,0",37.7,",0",45.5,",,,0",29.9,",,,0"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1950-01-01,,,1.82,",,,0",42.0,",0",50.3,",,,0",33.7,",,,0"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1950-02-01,,,3.24,",,,0",32.8,",0",39.6,",,,0",26.1,",,,0"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1950-03-01,,,4.78,",,,0",37.5,",0",47.0,",,,0",28.0,",,,0"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1950-04-01,,,1.49,",a,,0",48.8,",0",59.7,",,,0",38.0,",,,0"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1950-05-01,,,4.53,",,,0",60.7,"1,0",71.2,"1,,,0",50.1,",,,0"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1950-06-01,,,2.62,",,,0",70.1,",0",80.9,",,,0",59.4,",,,0"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1950-07-01,,,3.19,",,,0",73.9,",0",84.1,",,,0",63.6,",,,0"
USC00369464,"WEST CHESTER 2 NW, PA US",39.9708,-75.635,114.3,1950-08-01,,,6.54,",a,,0",72.0,",0",82.5,",,,0",61.5,",,,0"
